id	url	match_date_title	team_1	team_2	total_score	shoots_in_target_1	shoots_in_target_2	falls_1	falls_2	corners_1	corners_2	off_side_1	off_side_2	possession_1	possession_2	free_kicks_1	free_kicks_2	shots_from_gate_1	shots_from_gate_2	blocked_shots_1	blocked_shots_2	outs_1	outs_2	yellow_cards_1	yellow_cards_2	red_cards_1	red_cards_2
1102807	https://www.championat.com/football/_england/tournament/5467/match/1102807/	07 апреля 2024, воскресенье. 19:30 МСК	Шеффилд Юнайтед	Челси	2 : 2	11	6	12	10	7	6	0	0	33	67	10	12	5	4	2	1	12	11	4	2	0	0
1102837	https://www.championat.com/football/_england/tournament/5467/match/1102837/	30 марта 2024, суббота. 18:00 МСК	Шеффилд Юнайтед	Фулхэм	3 : 3	8	24	10	13	2	15	2	0	26	74	13	12	8	6	2	8	10	21	4	1	0	0
1102901	https://www.championat.com/football/_england/tournament/5467/match/1102901/	04 марта 2024, понедельник. 23:00 МСК	Шеффилд Юнайтед	Арсенал	0 : 6	4	22	11	4	0	7	2	5	19	81	9	13	6	4	1	8	7	15	1	0	0	0
1103025	https://www.championat.com/football/_england/tournament/5467/match/1103025/	21 января 2024, воскресенье. 17:00 МСК	Шеффилд Юнайтед	Вест Хэм Юнайтед	2 : 2	21	16	11	10	4	1	1	2	58	42	12	12	11	8	8	6	27	25	3	2	1	1
1103065	https://www.championat.com/football/_england/tournament/5467/match/1103065/	26 декабря 2023, вторник. 18:00 МСК	Шеффилд Юнайтед	Лутон Таун	2 : 3	20	12	13	13	9	4	1	0	51	49	13	14	6	9	9	5	22	22	5	0	0	0
1103437	https://www.championat.com/football/_england/tournament/5467/match/1103437/	12 августа 2023, суббота. 17:00 МСК	Шеффилд Юнайтед	Кристал Пэлас	0 : 1	8	24	18	11	5	5	2	2	32	68	13	20	10	6	3	10	16	33	3	0	0	0
1103319	https://www.championat.com/football/_england/tournament/5467/match/1103319/	24 сентября 2023, воскресенье. 18:30 МСК	Шеффилд Юнайтед	Ньюкасл Юнайтед	0 : 8	9	21	12	8	2	5	3	1	44	56	9	15	5	6	4	4	14	17	4	0	0	0
1102735	https://www.championat.com/football/_england/tournament/5467/match/1102735/	04 мая 2024, суббота. 17:00 МСК	Шеффилд Юнайтед	Ноттингем Форест	1 : 3	17	15	9	7	5	3	0	1	53	47	8	9	9	11	5	3	17	20	1	1	1	0
1103179	https://www.championat.com/football/_england/tournament/5467/match/1103179/	25 ноября 2023, суббота. 18:00 МСК	Шеффилд Юнайтед	Борнмут	1 : 3	9	24	6	8	4	7	4	1	45	55	9	10	8	6	3	3	22	29	4	1	0	0
1103225	https://www.championat.com/football/_england/tournament/5467/match/1103225/	04 ноября 2023, суббота. 18:00 МСК	Шеффилд Юнайтед	Вулверхэмптон	2 : 1	11	10	13	10	4	4	0	3	38	62	13	13	6	13	3	2	24	27	2	3	0	0
1103359	https://www.championat.com/football/_england/tournament/5467/match/1103359/	02 сентября 2023, суббота. 14:30 МСК	Шеффилд Юнайтед	Эвертон	2 : 2	13	16	11	13	4	6	1	2	47	53	15	12	7	2	2	7	27	26	1	2	0	0
1103133	https://www.championat.com/football/_england/tournament/5467/match/1103133/	09 декабря 2023, суббота. 18:00 МСК	Шеффилд Юнайтед	Брентфорд	1 : 0	9	9	14	13	3	3	1	1	40	60	14	15	5	8	1	5	26	33	5	1	0	0
1102767	https://www.championat.com/football/_england/tournament/5467/match/1102767/	20 апреля 2024, суббота. 17:00 МСК	Шеффилд Юнайтед	Бёрнли	1 : 4	18	16	10	9	11	2	2	1	49	51	10	12	5	4	4	2	21	16	1	0	0	0
